client_id,month,client_segment,client_region,industry_vertical,tenure_months,active_products_count,product_lines,total_revenue_sek,total_gp_sek,gp_margin,total_volume,mom_revenue_growth,nps_score_proxy,support_tickets_30d,days_since_last_contact,contract_type,months_to_renewal,churned,nba_label,ltv_12m_estimate_sek
CLT0015,2023-09,SMB,LATAM,Retail & E-commerce,11,2,SMS|Email,23806.35,9386.99,0.394,2345865,-0.0046,5.9,4,97,Monthly,6,True,Retain,285676.2
CLT0015,2023-10,SMB,LATAM,Retail & E-commerce,11,2,SMS|Email,22889.79,10166.2,0.444,2310861,-0.0385,5.9,8,129,Monthly,5,True,Retain,274677.48
CLT0015,2023-11,SMB,LATAM,Retail & E-commerce,11,2,SMS|Email,21893.13,9179.61,0.419,2174143,-0.0435,5.9,4,110,Monthly,8,True,Retain,262717.56
CLT0016,2023-01,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,125436.61,56019.73,0.447,10388337,0.0,7.8,4,62,Annual,3,True,Retain,1505239.32
CLT0016,2023-03,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,58021.58,23283.74,0.401,4748614,-0.5374,7.8,3,147,Annual,6,True,Retain,696258.96
CLT0016,2023-04,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,55158.39,25604.08,0.464,4549355,-0.0493,7.8,4,150,Annual,10,True,Retain,661900.68
CLT0016,2023-05,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,100445.1,50154.51,0.499,8334046,0.821,7.8,6,98,Annual,1,True,Retain,2194926.33
CLT0016,2023-06,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,47660.06,22351.61,0.469,3879428,-0.5255,7.8,7,146,Annual,12,True,Retain,571920.72
CLT0016,2023-07,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,43874.51,18979.13,0.433,3411383,-0.0794,7.8,3,98,Annual,1,True,Retain,526494.12
CLT0016,2023-08,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,40346.85,19871.63,0.493,3097585,-0.0804,7.8,8,86,Annual,4,True,Retain,484162.2
CLT0016,2023-09,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,35985.52,14423.56,0.401,2851384,-0.1081,7.8,2,145,Annual,5,True,Retain,431826.24
CLT0016,2023-10,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,31895.82,12813.29,0.402,2537789,-0.1136,7.8,7,96,Annual,10,True,Retain,382749.84
CLT0016,2023-11,Mid-Market,Southern Europe,Retail & E-commerce,12,2,SMS|Email,29658.43,15362.83,0.518,2419367,-0.0701,7.8,4,178,Annual,10,True,Retain,355901.16
CLT0017,2023-01,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,435916.03,222787.09,0.511,2192905,0.0,6.5,5,68,Annual,8,False,Retain,5230992.36
CLT0017,2023-03,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,228329.35,121481.01,0.532,1132989,-0.4762,6.5,0,1,Annual,10,False,Retain,2739952.2
CLT0017,2023-04,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,242666.62,131003.26,0.54,1155770,0.0628,6.5,1,30,Annual,4,False,Nurture,3094873.0
CLT0017,2023-05,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,496963.68,237313.19,0.478,2274245,1.0479,6.5,2,78,Annual,2,False,Nurture,12212783.04
CLT0017,2023-06,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,254401.6,125301.27,0.493,1156263,-0.4881,6.5,2,30,Annual,7,False,Retain,3052819.2
CLT0017,2023-07,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,261552.79,106556.92,0.407,1187799,0.0281,6.5,4,79,Annual,5,False,Nurture,3226829.08
CLT0017,2023-08,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,266028.77,142543.53,0.536,1194582,0.0171,6.5,3,12,Annual,3,False,Nurture,3246934.34
CLT0017,2023-09,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,271472.52,140941.72,0.519,1179067,0.0205,6.5,2,81,Annual,7,False,Nurture,3324452.48
CLT0017,2023-10,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,284861.21,154182.57,0.541,1240895,0.0493,6.5,2,39,Annual,2,False,Nurture,3586858.41
CLT0017,2023-11,Mid-Market,LATAM,Fintech,33,3,WhatsApp Business|Verification|Voice,295068.44,158740.98,0.538,1283250,0.0358,6.5,1,1,Annual,7,False,Nurture,3667582.68
CLT0018,2023-01,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,88366.85,40249.32,0.455,160667,0.0,6.4,1,3,Monthly,4,False,Nurture,1060402.2
CLT0018,2023-03,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,42268.05,17227.93,0.408,76851,-0.5217,6.4,1,22,Monthly,7,False,Retain,507216.6
CLT0018,2023-04,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,40575.15,22177.4,0.547,73773,-0.0401,6.4,6,58,Monthly,6,False,Retain,486901.8
CLT0018,2023-05,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,82770.05,40102.87,0.485,150491,1.0399,6.4,0,30,Monthly,2,False,Nurture,2026111.5
CLT0018,2023-06,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,40124.7,23941.86,0.597,72954,-0.5152,6.4,3,90,Monthly,11,False,Retain,481496.4
CLT0018,2023-07,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,37348.3,21715.39,0.581,67906,-0.0692,6.4,4,72,Monthly,1,False,Retain,448179.6
CLT0018,2023-08,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,39372.3,16191.31,0.411,71586,0.0542,6.4,3,45,Monthly,8,False,Nurture,498075.34
CLT0018,2023-09,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,38859.15,22434.03,0.577,70653,-0.013,6.4,3,51,Monthly,4,False,Nurture,466309.8
CLT0018,2023-10,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,37638.15,19516.37,0.519,68433,-0.0314,6.4,0,12,Monthly,11,False,Nurture,451657.8
CLT0018,2023-11,SMB,Southern Europe,Retail & E-commerce,18,1,WhatsApp Business,39028.55,20157.3,0.516,70961,0.0369,6.4,0,5,Monthly,2,False,Nurture,485624.44
CLT0019,2023-01,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,218869.5,117521.48,0.537,11242457,0.0,6.8,5,36,Monthly,9,True,Retain,2626434.0
CLT0019,2023-03,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,109137.23,42826.69,0.392,5656361,-0.5014,6.8,2,133,Monthly,11,True,Retain,1309646.76
CLT0019,2023-04,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,104458.1,39318.1,0.376,5387818,-0.0429,6.8,5,115,Monthly,5,True,Retain,1253497.2
CLT0019,2023-05,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,195546.94,93761.85,0.479,10576218,0.872,6.8,4,134,Monthly,2,True,Retain,4392766.46
CLT0019,2023-06,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,87587.56,51905.26,0.593,4943741,-0.5521,6.8,9,72,Monthly,6,True,Retain,1051050.72
CLT0019,2023-07,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,81118.81,31329.51,0.386,4726178,-0.0739,6.8,6,87,Monthly,7,True,Retain,973425.72
CLT0019,2023-08,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,81509.21,43492.45,0.534,4789419,0.0048,6.8,7,39,Monthly,7,True,Retain,982805.45
CLT0019,2023-09,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,77181.86,42857.59,0.555,4764368,-0.0531,6.8,2,103,Monthly,1,True,Retain,926182.32
CLT0019,2023-10,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,71277.0,38166.04,0.535,4528956,-0.0765,6.8,5,45,Monthly,5,True,Retain,855324.0
CLT0019,2023-11,Mid-Market,Nordics,Retail & E-commerce,11,2,Email|SMS,68893.79,30452.7,0.442,4298001,-0.0334,6.8,5,142,Monthly,5,True,Retain,826725.48
CLT0020,2023-01,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,1114500.45,487047.51,0.437,14182690,0.0,8.7,2,67,Annual,7,False,Expand,13374005.4
CLT0020,2023-03,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,589687.2,280094.9,0.475,7251194,-0.4709,8.7,1,60,Annual,10,False,Retain,7076246.4
CLT0020,2023-04,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,599292.52,276356.94,0.461,7375247,0.0163,8.7,1,39,Annual,9,False,Expand,7308731.86
CLT0020,2023-05,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,1274200.41,600374.11,0.471,15837074,1.1262,8.7,2,49,Annual,11,False,Upsell,32510458.94
CLT0020,2023-06,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,684362.21,322064.19,0.471,8530648,-0.4629,8.7,3,82,Annual,10,False,Retain,8212346.52
CLT0020,2023-07,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,705137.54,350078.18,0.496,8707937,0.0304,8.7,0,67,Annual,10,False,Upsell,8718884.65
CLT0020,2023-08,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,734012.12,295259.37,0.402,8852358,0.0409,8.7,1,35,Annual,9,False,Upsell,9168398.59
CLT0020,2023-09,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,755903.34,414819.61,0.549,9029883,0.0298,8.7,1,33,Annual,9,False,Expand,9341151.11
CLT0020,2023-10,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,771252.37,408075.51,0.529,9070292,0.0203,8.7,0,9,Annual,8,False,Expand,9442905.52
CLT0020,2023-11,Enterprise,Nordics,Fintech,55,3,WhatsApp Business|Verification|SMS,818388.56,445497.0,0.544,9475681,0.0611,8.7,1,2,Annual,11,False,Upsell,10420705.21
CLT0021,2023-01,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,426893.51,198018.4,0.464,28188821,0.0,10.0,2,32,Annual,7,False,Expand,5122722.12
CLT0021,2023-03,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,218894.32,99522.87,0.455,14386971,-0.4872,10.0,1,14,Annual,1,False,Retain,2626731.84
CLT0021,2023-04,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,229651.06,122281.06,0.532,14823796,0.0491,10.0,2,7,Annual,8,False,Expand,2891123.12
CLT0021,2023-05,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,461550.54,227921.89,0.494,29095791,1.0098,10.0,3,60,Annual,1,False,Expand,11131491.3
CLT0021,2023-06,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,231408.69,100346.91,0.434,14926412,-0.4986,10.0,3,10,Annual,8,False,Retain,2776904.28
CLT0021,2023-07,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,231187.73,112190.81,0.485,14876138,-0.001,10.0,2,63,Annual,4,False,Nurture,2774252.76
CLT0021,2023-08,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,239227.95,122435.35,0.512,15911945,0.0348,10.0,2,84,Annual,8,False,Expand,2970636.99
CLT0021,2023-09,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,241878.08,108291.24,0.448,15853635,0.0111,10.0,0,41,Annual,10,False,Expand,2934755.12
CLT0021,2023-10,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,248484.54,108829.42,0.438,16171424,0.0273,10.0,1,40,Annual,10,False,Expand,3063218.02
CLT0021,2023-11,Enterprise,Nordics,Technology & SaaS,33,4,Verification|Voice|SMS|Email,251256.42,106853.56,0.425,16814584,0.0112,10.0,1,26,Annual,4,False,Expand,3048845.9
CLT0022,2023-01,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,677921.12,294548.9,0.434,36118764,0.0,9.1,2,5,Annual,8,False,Expand,8135053.44
CLT0022,2023-03,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,333811.56,162729.73,0.487,18893348,-0.5076,9.1,6,68,Annual,2,False,Retain,4005738.72
CLT0022,2023-04,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,344191.26,159637.79,0.464,18924000,0.0311,9.1,1,15,Annual,2,False,Expand,4258747.3
CLT0022,2023-05,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,727966.73,381005.42,0.523,38211888,1.115,9.1,1,57,Annual,2,False,Expand,18475795.61
CLT0022,2023-06,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,381779.94,159765.94,0.418,19538220,-0.4756,9.1,3,74,Annual,12,False,Retain,4581359.28
CLT0022,2023-07,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,386170.21,190057.9,0.492,19487163,0.0115,9.1,4,55,Annual,1,False,Expand,4687334.01
CLT0022,2023-08,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,402877.76,220636.65,0.548,20265097,0.0433,9.1,1,5,Annual,5,False,Expand,5043868.4
CLT0022,2023-09,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,424089.03,179683.7,0.424,21163073,0.0526,9.1,2,79,Annual,1,False,Expand,5356753.36
CLT0022,2023-10,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,451539.63,187911.75,0.416,21741668,0.0647,9.1,2,22,Annual,2,False,Expand,5769050.93
CLT0022,2023-11,Enterprise,APAC,Technology & SaaS,38,4,Voice|Email|Verification|SMS,475441.9,228922.93,0.481,23145471,0.0529,9.1,1,35,Annual,5,False,Expand,6007113.32
CLT0023,2023-01,SMB,Nordics,Healthcare,3,2,Verification|SMS,127784.56,55373.2,0.433,2497556,0.0,6.4,1,38,Monthly,2,False,Nurture,1533414.72
CLT0023,2023-03,SMB,Nordics,Healthcare,3,2,Verification|SMS,66832.56,37718.96,0.564,1314327,-0.477,6.4,0,46,Monthly,6,False,Retain,801990.72
CLT0023,2023-04,SMB,Nordics,Healthcare,3,2,Verification|SMS,69464.6,38537.81,0.555,1379288,0.0394,6.4,1,76,Monthly,7,False,Nurture,866418.06
CLT0023,2023-05,SMB,Nordics,Healthcare,3,2,Verification|SMS,136595.28,69381.26,0.508,2748601,0.9664,6.4,2,58,Monthly,5,False,Nurture,3223211.5
CLT0023,2023-06,SMB,Nordics,Healthcare,3,2,Verification|SMS,67075.92,25885.37,0.386,1352521,-0.5089,6.4,3,30,Monthly,4,False,Retain,804911.04
CLT0023,2023-07,SMB,Nordics,Healthcare,3,2,Verification|SMS,68904.16,31533.02,0.458,1367555,0.0273,6.4,2,30,Monthly,11,False,Nurture,849422.92
CLT0023,2023-08,SMB,Nordics,Healthcare,3,2,Verification|SMS,71820.52,28230.87,0.393,1408468,0.0423,6.4,5,85,Monthly,9,False,Retain,898302.34
CLT0023,2023-09,SMB,Nordics,Healthcare,3,2,Verification|SMS,73317.48,38253.17,0.522,1443809,0.0208,6.4,1,39,Monthly,11,False,Nurture,898109.8
CLT0023,2023-10,SMB,Nordics,Healthcare,3,2,Verification|SMS,75599.72,33489.17,0.443,1501029,0.0311,6.4,1,73,Monthly,12,False,Nurture,935410.46
CLT0023,2023-11,SMB,Nordics,Healthcare,3,2,Verification|SMS,76285.24,33784.02,0.443,1501668,0.0091,6.4,1,53,Monthly,12,False,Nurture,923753.23
CLT0024,2023-01,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,352447.82,168104.26,0.477,5713661,0.0,7.9,3,44,Monthly,6,False,Nurture,4229373.84
CLT0024,2023-03,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,183760.03,88187.64,0.48,3015039,-0.4786,7.9,2,21,Monthly,4,False,Retain,2205120.36
CLT0024,2023-04,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,187832.95,81090.61,0.432,3156103,0.0222,7.9,0,73,Monthly,2,False,Nurture,2304034.1
CLT0024,2023-05,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,385657.26,171989.24,0.446,6523144,1.0532,7.9,2,62,Monthly,11,False,Upsell,9501977.83
CLT0024,2023-06,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,193917.83,109432.81,0.564,3282736,-0.4972,7.9,2,4,Monthly,4,False,Retain,2327013.96
CLT0024,2023-07,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,200800.01,80285.55,0.4,3381794,0.0355,7.9,1,30,Monthly,6,False,Upsell,2495140.92
CLT0024,2023-08,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,199366.76,104945.84,0.526,3341876,-0.0071,7.9,0,32,Monthly,1,False,Nurture,2392401.12
CLT0024,2023-09,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,189622.03,102801.33,0.542,3087267,-0.0489,7.9,1,8,Monthly,5,False,Nurture,2275464.36
CLT0024,2023-10,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,194398.36,84814.71,0.436,3199853,0.0252,7.9,3,80,Monthly,12,False,Nurture,2391566.38
CLT0024,2023-11,Mid-Market,UK & Ireland,Retail & E-commerce,25,3,Voice|WhatsApp Business|SMS,204867.57,87405.35,0.427,3386877,0.0539,7.9,1,75,Monthly,10,False,Upsell,2590919.18
CLT0025,2023-01,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,130968.27,57745.73,0.441,6638201,0.0,6.3,8,76,Monthly,7,True,Retain,1571619.24
CLT0025,2023-03,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,62248.62,35034.97,0.563,3223808,-0.5247,6.3,6,133,Monthly,6,True,Retain,746983.44
CLT0025,2023-04,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,58284.62,30282.52,0.52,3356679,-0.0637,6.3,1,84,Monthly,12,True,Retain,699415.44
CLT0025,2023-05,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,107551.01,51966.58,0.483,6349490,0.8453,6.3,1,128,Monthly,12,True,Retain,2381566.55
CLT0025,2023-06,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,51002.85,24529.01,0.481,2998264,-0.5258,6.3,7,58,Monthly,12,True,Retain,612034.2
CLT0025,2023-07,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,50172.24,22831.42,0.455,3064644,-0.0163,6.3,8,152,Monthly,11,True,Retain,602066.88
CLT0025,2023-08,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,46909.34,22050.89,0.47,2915481,-0.065,6.3,1,146,Monthly,4,True,Retain,562912.08
CLT0025,2023-09,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,47117.66,19359.59,0.411,2808714,0.0044,6.3,4,56,Monthly,8,True,Retain,567899.73
CLT0025,2023-10,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,44902.29,23671.66,0.527,2696384,-0.047,6.3,5,85,Monthly,10,True,Retain,538827.48
CLT0025,2023-11,Mid-Market,APAC,Retail & E-commerce,16,3,Email|SMS|WhatsApp Business,42529.63,20075.38,0.472,2530811,-0.0528,6.3,3,107,Monthly,7,True,Retain,510355.56
CLT0026,2023-01,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,255049.6,119872.34,0.47,5543830,0.0,6.7,2,89,Annual,3,False,Nurture,3060595.2
CLT0026,2023-03,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,124707.28,62447.67,0.501,2702208,-0.511,6.7,1,35,Annual,9,False,Retain,1496487.36
CLT0026,2023-04,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,130821.32,61360.8,0.469,2838943,0.049,6.7,0,64,Annual,12,False,Nurture,1646778.78
CLT0026,2023-05,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,262747.88,133453.55,0.508,5666547,1.0084,6.7,1,20,Annual,4,False,Nurture,6332434.11
CLT0026,2023-06,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,130908.56,54315.08,0.415,2776152,-0.5018,6.7,1,72,Annual,6,False,Retain,1570902.72
CLT0026,2023-07,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,137403.48,49743.21,0.362,2876335,0.0496,6.7,0,68,Annual,7,False,Nurture,1730624.31
CLT0026,2023-08,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,148555.84,71617.54,0.482,3130088,0.0812,6.7,2,43,Annual,11,False,Nurture,1927422.89
CLT0026,2023-09,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,146102.36,62704.97,0.429,3048499,-0.0165,6.7,2,32,Annual,10,False,Nurture,1753228.32
CLT0026,2023-10,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,148416.64,67530.9,0.455,3088576,0.0158,6.7,2,20,Annual,8,False,Nurture,1809139.47
CLT0026,2023-11,Enterprise,UK & Ireland,Gaming & Entertainment,26,2,SMS|Voice,156127.84,72793.97,0.466,3276674,0.052,6.7,2,85,Annual,7,False,Nurture,1970957.85
CLT0027,2023-01,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,161122.61,71588.57,0.444,8131360,0.0,5.4,0,71,Monthly,8,False,Retain,1933471.32
CLT0027,2023-03,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,82953.85,39485.27,0.476,4307069,-0.4852,5.4,3,85,Monthly,2,False,Retain,995446.2
CLT0027,2023-04,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,85994.58,43763.9,0.509,4531840,0.0367,5.4,0,34,Monthly,12,False,Retain,1069806.97
CLT0027,2023-05,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,172037.82,85626.63,0.498,9278474,1.0006,5.4,2,11,Monthly,4,False,Retain,4130146.35
CLT0027,2023-06,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,88652.08,37179.73,0.419,4800722,-0.4847,5.4,0,36,Monthly,10,False,Retain,1063824.96
CLT0027,2023-07,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,91060.19,41478.85,0.456,4826687,0.0272,5.4,4,26,Monthly,2,False,Retain,1122444.33
CLT0027,2023-08,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,89909.09,46018.24,0.512,5099263,-0.0126,5.4,0,62,Monthly,10,False,Retain,1078909.08
CLT0027,2023-09,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,90655.58,40914.17,0.451,5179054,0.0083,5.4,5,50,Monthly,8,False,Retain,1096896.26
CLT0027,2023-10,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,95393.25,48087.65,0.504,5565600,0.0523,5.4,4,5,Monthly,7,False,Retain,1204587.8
CLT0027,2023-11,SMB,DACH,Gaming & Entertainment,14,3,SMS|Email|Verification,97952.38,40377.58,0.412,5973678,0.0268,5.4,0,1,Monthly,6,False,Retain,1206930.05
CLT0028,2023-01,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,544273.23,250518.56,0.46,7162706,0.0,6.7,0,47,Monthly,9,False,Nurture,6531278.76
CLT0028,2023-03,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,286732.77,124079.17,0.433,3755513,-0.4732,6.7,2,83,Monthly,2,False,Retain,3440793.24
CLT0028,2023-04,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,293525.81,133511.19,0.455,3929266,0.0237,6.7,3,62,Monthly,4,False,Nurture,3605788.46
CLT0028,2023-05,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,617585.87,298331.58,0.483,8088122,1.104,6.7,1,41,Monthly,8,False,Nurture,15592808.05
CLT0028,2023-06,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,319190.03,167815.97,0.526,4138417,-0.4832,6.7,1,78,Monthly,3,False,Retain,3830280.36
CLT0028,2023-07,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,319100.77,166106.73,0.521,4145476,-0.0003,6.7,2,16,Monthly,12,False,Nurture,3829209.24
CLT0028,2023-08,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,334976.64,149967.96,0.448,4337935,0.0498,6.7,4,16,Monthly,7,False,Nurture,4219901.72
CLT0028,2023-09,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,339227.57,154125.08,0.454,4311030,0.0127,6.7,1,18,Monthly,6,False,Nurture,4122429.12
CLT0028,2023-10,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,336287.71,165404.95,0.492,4259278,-0.0087,6.7,1,4,Monthly,7,False,Nurture,4035452.52
CLT0028,2023-11,Mid-Market,North America,Logistics,34,4,Voice|WhatsApp Business|Verification|SMS,348559.25,165174.63,0.474,4336088,0.0365,6.7,0,90,Monthly,10,False,Nurture,4335379.95
CLT0029,2023-01,Mid-Market,Southern Europe,Logistics,31,3,SMS|Verification|WhatsApp Business,233140.77,121741.98,0.522,3806988,0.0,7.8,1,72,Monthly,10,False,Nurture,2797689.24
CLT0029,2023-03,Mid-Market,Southern Europe,Logistics,31,3,SMS|Verification|WhatsApp Business,121908.31,61088.57,0.501,2006998,-0.4771,7.8,0,25,Monthly,6,False,Retain,1462899.72
CLT0029,2023-04,Mid-Market,Southern Europe,Logistics,31,3,SMS|Verification|WhatsApp Business,119672.86,59947.41,0.501,1991819,-0.0183,7.8,1,34,Monthly,7,False,Nurture,1436074.32
